latitude,longitude,NO2_molec_cm2,datetime
49.21,-123.19,7501468709188009.0,2025-07-11 19:00:00
49.21,-123.17,9016494616925846.0,2025-07-11 19:00:00
49.21,-123.15,9043649052070150.0,2025-07-11 19:00:00
49.21,-123.13,9043649052070150.0,2025-07-11 19:00:00
49.21,-123.11,1.0211416756580258e+16,2025-07-11 19:00:00
49.21,-123.09,1.6239358409845658e+16,2025-07-11 19:00:00
49.21,-123.07,1.6324554338884778e+16,2025-07-11 19:00:00
49.21,-123.05,1.581920728050222e+16,2025-07-11 19:00:00
49.21,-123.03,1.5646692445719254e+16,2025-07-11 19:00:00
49.21,-123.01,1.9631360231200816e+16,2025-07-11 19:00:00
49.21,-122.99,2.016767372948771e+16,2025-07-11 19:00:00
49.21,-122.97,2.0290185623063304e+16,2025-07-11 19:00:00
49.21,-122.95,2.041284856006247e+16,2025-07-11 19:00:00
49.21,-122.93,1.8627170664342624e+16,2025-07-11 19:00:00
49.21,-122.91,1.6758066362492766e+16,2025-07-11 19:00:00
49.23,-123.29,4866449618642109.0,2025-07-11 19:00:00
49.23,-123.27,6158975449731301.0,2025-07-11 19:00:00
49.23,-123.25,6016255277214275.0,2025-07-11 19:00:00
49.23,-123.23,5870043814863410.0,2025-07-11 19:00:00
49.23,-123.21,5800099969082305.0,2025-07-11 19:00:00
49.23,-123.19,6687626439759823.0,2025-07-11 19:00:00
49.23,-123.17,6487618205263237.0,2025-07-11 19:00:00
49.23,-123.15,6188971545989459.0,2025-07-11 19:00:00
49.23,-123.13,6239674036127853.0,2025-07-11 19:00:00
49.23,-123.11,1.0221410785549834e+16,2025-07-11 19:00:00
49.23,-123.09,1.1038954564908486e+16,2025-07-11 19:00:00
49.23,-123.07,1.1038954564908486e+16,2025-07-11 19:00:00
49.23,-123.05,1.1053328195033282e+16,2025-07-11 19:00:00
49.23,-123.03,1.762048166624251e+16,2025-07-11 19:00:00
49.23,-123.01,2.106727804475489e+16,2025-07-11 19:00:00
49.23,-122.99,2.1025014640246824e+16,2025-07-11 19:00:00
49.23,-122.97,2.0982662686110096e+16,2025-07-11 19:00:00
49.23,-122.95,2.0955856377729764e+16,2025-07-11 19:00:00
49.23,-122.93,2.0311266063337388e+16,2025-07-11 19:00:00
49.23,-122.91,2.0577379700116144e+16,2025-07-11 19:00:00
49.25,-123.29,4888868084391119.0,2025-07-11 19:00:00
49.25,-123.27,4891269900700893.0,2025-07-11 19:00:00
49.25,-123.25,4822180488858886.0,2025-07-11 19:00:00
49.25,-123.23,4886621848450506.0,2025-07-11 19:00:00
49.25,-123.21,5547110707372851.0,2025-07-11 19:00:00
49.25,-123.19,5670199340619719.0,2025-07-11 19:00:00
49.25,-123.17,5713283687881377.0,2025-07-11 19:00:00
49.25,-123.15,5885721715687696.0,2025-07-11 19:00:00
49.25,-123.13,1.1135993504675044e+16,2025-07-11 19:00:00
49.25,-123.11,1.3165338660961002e+16,2025-07-11 19:00:00
49.25,-123.09,1.3393951437644132e+16,2025-07-11 19:00:00
49.25,-123.07,1.3622998716478074e+16,2025-07-11 19:00:00
49.25,-123.05,1.7021048368344062e+16,2025-07-11 19:00:00
49.25,-123.03,2.0507523444984336e+16,2025-07-11 19:00:00
49.25,-123.01,2.0500859176015136e+16,2025-07-11 19:00:00
49.25,-122.99,2.0500859176015136e+16,2025-07-11 19:00:00
49.25,-122.97,2.106876931669556e+16,2025-07-11 19:00:00
49.25,-122.95,2.254432006278799e+16,2025-07-11 19:00:00
49.25,-122.93,2.242043662368513e+16,2025-07-11 19:00:00
49.25,-122.91,2.2252444989782572e+16,2025-07-11 19:00:00
49.27,-123.29,4158810933486664.0,2025-07-11 19:00:00
49.27,-123.27,4146321699756033.0,2025-07-11 19:00:00
49.27,-123.25,4204995796940983.5,2025-07-11 19:00:00
49.27,-123.23,5542925024701556.0,2025-07-11 19:00:00
49.27,-123.21,6017177941106291.0,2025-07-11 19:00:00
49.27,-123.19,5953772212495061.0,2025-07-11 19:00:00
49.27,-123.17,5861783462612602.0,2025-07-11 19:00:00
49.27,-123.15,1.162131809651548e+16,2025-07-11 19:00:00
49.27,-123.13,1.5491402131449684e+16,2025-07-11 19:00:00
49.27,-123.11,1.5853187147715482e+16,2025-07-11 19:00:00
49.27,-123.09,1.6215650197949548e+16,2025-07-11 19:00:00
49.27,-123.07,1.942517246564298e+16,2025-07-11 19:00:00
49.27,-123.05,2.495902477386421e+16,2025-07-11 19:00:00
49.27,-123.03,2.552068725611274e+16,2025-07-11 19:00:00
49.27,-123.01,2.6081547043821544e+16,2025-07-11 19:00:00
49.27,-122.99,2.5607711343019988e+16,2025-07-11 19:00:00
49.27,-122.97,2.0955965373167908e+16,2025-07-11 19:00:00
49.27,-122.95,2.06148806876563e+16,2025-07-11 19:00:00
49.27,-122.93,2.060716396650573e+16,2025-07-11 19:00:00
49.27,-122.91,2.0397833827738216e+16,2025-07-11 19:00:00
49.29,-123.29,3375625133681695.5,2025-07-11 19:00:00
49.29,-123.27,3292673353920277.5,2025-07-11 19:00:00
49.29,-123.25,4312002902445181.0,2025-07-11 19:00:00
49.29,-123.23,4936118702285528.0,2025-07-11 19:00:00
49.29,-123.21,4845827772863354.0,2025-07-11 19:00:00
49.29,-123.19,4816806894768807.0,2025-07-11 19:00:00
49.29,-123.17,1.058948016644897e+16,2025-07-11 19:00:00
49.29,-123.15,1.8591149116391412e+16,2025-07-11 19:00:00
49.29,-123.13,1.828086264298914e+16,2025-07-11 19:00:00
49.29,-123.11,1.7396260569914726e+16,2025-07-11 19:00:00
49.29,-123.09,1.8835722136230404e+16,2025-07-11 19:00:00
49.29,-123.07,2.5730403043506236e+16,2025-07-11 19:00:00
49.29,-123.05,2.542535388807016e+16,2025-07-11 19:00:00
49.29,-123.03,2.4792741121150508e+16,2025-07-11 19:00:00
49.29,-123.01,2.3717091758447096e+16,2025-07-11 19:00:00
49.29,-122.99,1.7416876104165788e+16,2025-07-11 19:00:00
49.29,-122.97,1.5465513804155066e+16,2025-07-11 19:00:00
49.29,-122.95,1.4720688333008362e+16,2025-07-11 19:00:00
49.29,-122.93,1.3999732017353894e+16,2025-07-11 19:00:00
49.29,-122.91,1.7074902128078974e+16,2025-07-11 19:00:00
49.31,-123.29,2814991634875334.5,2025-07-11 19:00:00
49.31,-123.27,3333485868382391.0,2025-07-11 19:00:00
49.31,-123.25,4057101362791640.0,2025-07-11 19:00:00
49.31,-123.23,3945779838530039.0,2025-07-11 19:00:00
49.31,-123.21,3834246002738520.0,2025-07-11 19:00:00
49.31,-123.19,4701165302001203.0,2025-07-11 19:00:00
49.31,-123.17,8241039326999611.0,2025-07-11 19:00:00
49.31,-123.15,7551377459440488.0,2025-07-11 19:00:00
49.31,-123.13,6967569104917908.0,2025-07-11 19:00:00
49.31,-123.11,8194277531201465.0,2025-07-11 19:00:00
49.31,-123.09,1.9065053556039104e+16,2025-07-11 19:00:00
49.31,-123.07,2.0386094533633484e+16,2025-07-11 19:00:00
49.31,-123.05,2.015057333571495e+16,2025-07-11 19:00:00
49.31,-123.03,1.978600002442929e+16,2025-07-11 19:00:00
49.31,-123.01,1.6345200733770076e+16,2025-07-11 19:00:00
49.31,-122.99,1.4665763416056924e+16,2025-07-11 19:00:00
49.31,-122.97,1.5014782420348362e+16,2025-07-11 19:00:00
49.31,-122.95,1.5364531183392334e+16,2025-07-11 19:00:00
49.31,-122.93,1.447093319368278e+16,2025-07-11 19:00:00
49.31,-122.91,1.516219736211045e+16,2025-07-11 19:00:00
49.33,-123.29,2767802208614009.5,2025-07-11 19:00:00
49.33,-123.27,3298732745386487.5,2025-07-11 19:00:00
49.33,-123.25,3277193036542974.5,2025-07-11 19:00:00
49.33,-123.23,3245844627066627.0,2025-07-11 19:00:00
49.33,-123.21,3750892401583073.5,2025-07-11 19:00:00
49.33,-123.19,6538626772179434.0,2025-07-11 19:00:00
49.33,-123.17,6752075405970002.0,2025-07-11 19:00:00
49.33,-123.15,6723805531083847.0,2025-07-11 19:00:00
49.33,-123.13,6886120267060908.0,2025-07-11 19:00:00
49.33,-123.11,1.3893015816589708e+16,2025-07-11 19:00:00
49.33,-123.09,1.5846446353524818e+16,2025-07-11 19:00:00
49.33,-123.07,1.545481244571696e+16,2025-07-11 19:00:00
49.33,-123.05,1.5295987934274724e+16,2025-07-11 19:00:00
49.33,-123.03,1.6868328219843882e+16,2025-07-11 19:00:00
49.33,-123.01,1.7944049344736442e+16,2025-07-11 19:00:00
49.33,-122.99,1.7396099448367516e+16,2025-07-11 19:00:00
49.33,-122.97,1.684716213258568e+16,2025-07-11 19:00:00
49.33,-122.95,1.5747418850513746e+16,2025-07-11 19:00:00
49.33,-122.93,1.2445128439379818e+16,2025-07-11 19:00:00
49.33,-122.91,1.2412383731004296e+16,2025-07-11 19:00:00
49.35,-123.29,2987388171555696.0,2025-07-11 19:00:00
49.35,-123.27,2978277185968532.5,2025-07-11 19:00:00
49.35,-123.25,3030520729675432.5,2025-07-11 19:00:00
49.35,-123.23,3134871281843759.0,2025-07-11 19:00:00
49.35,-123.21,5191258175040632.0,2025-07-11 19:00:00
49.35,-123.19,5837996143860128.0,2025-07-11 19:00:00
49.35,-123.17,5749749470954489.0,2025-07-11 19:00:00
49.35,-123.15,5661244898227847.0,2025-07-11 19:00:00
49.35,-123.13,7703543428404819.0,2025-07-11 19:00:00
49.35,-123.11,9746480055709858.0,2025-07-11 19:00:00
49.35,-123.09,9054519562597504.0,2025-07-11 19:00:00
49.35,-123.07,8361271063078130.0,2025-07-11 19:00:00
49.35,-123.05,9036303546753864.0,2025-07-11 19:00:00
49.35,-123.03,1.1759071269546216e+16,2025-07-11 19:00:00
49.35,-123.01,1.1266593698367222e+16,2025-07-11 19:00:00
49.35,-122.99,1.097317948479794e+16,2025-07-11 19:00:00
49.35,-122.97,1.0605634617007396e+16,2025-07-11 19:00:00
49.35,-122.95,1.0778209451479236e+16,2025-07-11 19:00:00
49.35,-122.93,1.0596717180714756e+16,2025-07-11 19:00:00
49.35,-122.91,1.0342175244856552e+16,2025-07-11 19:00:00
49.15,-123.29,4232093866059529.5,2025-07-11 20:00:00
49.15,-123.27,4244744372459941.5,2025-07-11 20:00:00
49.15,-123.25,4956569486484513.0,2025-07-11 20:00:00
49.15,-123.23,5849773230973330.0,2025-07-11 20:00:00
49.15,-123.21,6049112673715542.0,2025-07-11 20:00:00
49.15,-123.19,6248862380131657.0,2025-07-11 20:00:00
49.15,-123.17,5622258404802334.0,2025-07-11 20:00:00
49.15,-123.15,3766326959402716.0,2025-07-11 20:00:00
49.15,-123.13,3659260430824399.0,2025-07-11 20:00:00
49.15,-123.11,3589804186854467.0,2025-07-11 20:00:00
49.15,-123.09,4056902573944098.0,2025-07-11 20:00:00
49.15,-123.07,1.291988485287841e+16,2025-07-11 20:00:00
49.15,-123.05,1.4645570204275858e+16,2025-07-11 20:00:00
49.15,-123.03,1.561706869899258e+16,2025-07-11 20:00:00
49.15,-123.01,1.5984414689932518e+16,2025-07-11 20:00:00
49.15,-122.99,1.0803403960816352e+16,2025-07-11 20:00:00
49.15,-122.97,7472452033586552.0,2025-07-11 20:00:00
49.15,-122.95,7599370404171817.0,2025-07-11 20:00:00
49.15,-122.93,7865473379977003.0,2025-07-11 20:00:00
49.15,-122.91,7472715977859759.0,2025-07-11 20:00:00
49.17,-123.29,4451650170647452.5,2025-07-11 20:00:00
49.17,-123.27,5364964330074710.0,2025-07-11 20:00:00
49.17,-123.25,7856581132563494.0,2025-07-11 20:00:00
49.17,-123.23,7911741297324831.0,2025-07-11 20:00:00
49.17,-123.21,7895719271692007.0,2025-07-11 20:00:00
49.17,-123.19,7534299986362791.0,2025-07-11 20:00:00
49.17,-123.17,4374691261441217.0,2025-07-11 20:00:00
49.17,-123.15,4176584208859733.5,2025-07-11 20:00:00
49.17,-123.13,4472202043691490.5,2025-07-11 20:00:00
49.17,-123.11,4740049872557364.0,2025-07-11 20:00:00
49.17,-123.09,7861551488641089.0,2025-07-11 20:00:00
49.17,-123.07,1.0469819679973952e+16,2025-07-11 20:00:00
49.17,-123.05,9682585029095682.0,2025-07-11 20:00:00
49.17,-123.03,8893838780983238.0,2025-07-11 20:00:00
49.17,-123.01,9971712526111144.0,2025-07-11 20:00:00
49.17,-122.99,1.017418181286763e+16,2025-07-11 20:00:00
49.17,-122.97,1.0439538460971396e+16,2025-07-11 20:00:00
49.17,-122.95,1.0578387546590616e+16,2025-07-11 20:00:00
49.17,-122.93,9792125551457532.0,2025-07-11 20:00:00
49.17,-122.91,6838973792549325.0,2025-07-11 20:00:00
49.19,-123.29,4585027228206961.0,2025-07-11 20:00:00
49.19,-123.27,5641819090714670.0,2025-07-11 20:00:00
49.19,-123.25,5646519342529661.0,2025-07-11 20:00:00
49.19,-123.23,5437840618488316.0,2025-07-11 20:00:00
49.19,-123.21,5302218491958359.0,2025-07-11 20:00:00
49.19,-123.19,6711754015894934.0,2025-07-11 20:00:00
49.19,-123.17,7104728491494311.0,2025-07-11 20:00:00
49.19,-123.15,7104728491494312.0,2025-07-11 20:00:00
49.19,-123.13,7053276300035757.0,2025-07-11 20:00:00
49.19,-123.11,6849301118980869.0,2025-07-11 20:00:00
49.19,-123.09,6603078970795817.0,2025-07-11 20:00:00
49.19,-123.07,6986084151298398.0,2025-07-11 20:00:00
49.19,-123.05,7369826911888472.0,2025-07-11 20:00:00
49.19,-123.03,9259753942961248.0,2025-07-11 20:00:00
49.19,-123.01,1.3494568640473468e+16,2025-07-11 20:00:00
49.19,-122.99,1.398615932496218e+16,2025-07-11 20:00:00
49.19,-122.97,1.4436522591880138e+16,2025-07-11 20:00:00
49.19,-122.95,1.4201636179858268e+16,2025-07-11 20:00:00
49.19,-122.93,9454829647925550.0,2025-07-11 20:00:00
49.19,-122.91,9222066667436650.0,2025-07-11 20:00:00
49.21,-123.29,5201080375363535.0,2025-07-11 20:00:00
49.21,-123.27,5323321783314125.0,2025-07-11 20:00:00
49.21,-123.25,5342345157102236.0,2025-07-11 20:00:00
49.21,-123.23,5360881909228791.0,2025-07-11 20:00:00
49.21,-123.21,5470934625048610.0,2025-07-11 20:00:00
49.21,-123.19,5679375991528357.0,2025-07-11 20:00:00
49.21,-123.17,5539932540505432.0,2025-07-11 20:00:00
49.21,-123.15,5400224722659926.0,2025-07-11 20:00:00
49.21,-123.13,7223276864395220.0,2025-07-11 20:00:00
49.21,-123.11,1.072912558955532e+16,2025-07-11 20:00:00
49.21,-123.09,1.0730244969429004e+16,2025-07-11 20:00:00
49.21,-123.07,1.0642388864086804e+16,2025-07-11 20:00:00
49.21,-123.05,1.1078941095394052e+16,2025-07-11 20:00:00
49.21,-123.03,1.5299208391037126e+16,2025-07-11 20:00:00
49.21,-123.01,1.5369617223601718e+16,2025-07-11 20:00:00
49.21,-122.99,1.5062453727630396e+16,2025-07-11 20:00:00
49.21,-122.97,1.489126097789775e+16,2025-07-11 20:00:00
49.21,-122.95,1.441408998068085e+16,2025-07-11 20:00:00
49.21,-122.93,1.3521583482009748e+16,2025-07-11 20:00:00
49.21,-122.91,1.3989408039667108e+16,2025-07-11 20:00:00
49.23,-123.29,5267762693017282.0,2025-07-11 20:00:00
49.23,-123.27,5141811903817905.0,2025-07-11 20:00:00
49.23,-123.25,5015621103966402.0,2025-07-11 20:00:00
49.23,-123.23,4994121572444469.0,2025-07-11 20:00:00
49.23,-123.21,4881454460598832.0,2025-07-11 20:00:00
49.23,-123.19,4797516287409075.0,2025-07-11 20:00:00
49.23,-123.17,4713433701837296.0,2025-07-11 20:00:00
49.23,-123.15,5167284514438509.0,2025-07-11 20:00:00
49.23,-123.13,7562324824284271.0,2025-07-11 20:00:00
49.23,-123.11,7440898666100425.0,2025-07-11 20:00:00
49.23,-123.09,7136162132592651.0,2025-07-11 20:00:00
49.23,-123.07,7224342631607509.0,2025-07-11 20:00:00
49.23,-123.05,1.157359263218113e+16,2025-07-11 20:00:00
49.23,-123.03,1.2439564431284422e+16,2025-07-11 20:00:00
49.23,-123.01,1.243956443128442e+16,2025-07-11 20:00:00
49.23,-122.99,1.2426033026928706e+16,2025-07-11 20:00:00
49.23,-122.97,1.5416051327191594e+16,2025-07-11 20:00:00
49.23,-122.95,1.7079772271769298e+16,2025-07-11 20:00:00
49.23,-122.93,1.720289408491464e+16,2025-07-11 20:00:00
49.23,-122.91,1.732625002353157e+16,2025-07-11 20:00:00
49.25,-123.29,3821657322969482.0,2025-07-11 20:00:00
49.25,-123.27,3821657322969482.0,2025-07-11 20:00:00
49.25,-123.25,3991156357647649.5,2025-07-11 20:00:00
49.25,-123.23,4345704170095206.5,2025-07-11 20:00:00
49.25,-123.21,4356791822437583.0,2025-07-11 20:00:00
49.25,-123.19,4366080791473067.5,2025-07-11 20:00:00
49.25,-123.17,4708561609723630.0,2025-07-11 20:00:00
49.25,-123.15,7008774540750945.0,2025-07-11 20:00:00
49.25,-123.13,7269264620625960.0,2025-07-11 20:00:00
49.25,-123.11,7329941032165255.0,2025-07-11 20:00:00
49.25,-123.09,7433899331388021.0,2025-07-11 20:00:00
49.25,-123.07,1.0313697676611262e+16,2025-07-11 20:00:00
49.25,-123.05,1.1540997151003604e+16,2025-07-11 20:00:00
49.25,-123.03,1.145974387052603e+16,2025-07-11 20:00:00
49.25,-123.01,1.1378326937797284e+16,2025-07-11 20:00:00
49.25,-122.99,1.4717782279139844e+16,2025-07-11 20:00:00
49.25,-122.97,1.8417001690018804e+16,2025-07-11 20:00:00
49.25,-122.95,1.8417001690018804e+16,2025-07-11 20:00:00
49.25,-122.93,1.8397612554655464e+16,2025-07-11 20:00:00
49.25,-122.91,1.7447961962031816e+16,2025-07-11 20:00:00
49.27,-123.29,3204628345413999.0,2025-07-11 20:00:00
49.27,-123.27,3417153194967055.5,2025-07-11 20:00:00
49.27,-123.25,4412986175669731.0,2025-07-11 20:00:00
49.27,-123.23,4454761581523613.5,2025-07-11 20:00:00
49.27,-123.21,4454761581523613.0,2025-07-11 20:00:00
49.27,-123.19,4583151210429664.0,2025-07-11 20:00:00
49.27,-123.17,7161681192962830.0,2025-07-11 20:00:00
49.27,-123.15,7863185818130903.0,2025-07-11 20:00:00
49.27,-123.13,8034219315507260.0,2025-07-11 20:00:00
49.27,-123.11,8205467286812439.0,2025-07-11 20:00:00
49.27,-123.09,1.004448028466311e+16,2025-07-11 20:00:00
49.27,-123.07,1.1577346184332104e+16,2025-07-11 20:00:00
49.27,-123.05,1.162613914459331e+16,2025-07-11 20:00:00
49.27,-123.03,1.1675020505012146e+16,2025-07-11 20:00:00
49.27,-123.01,1.2673716062011176e+16,2025-07-11 20:00:00
49.27,-122.99,1.5749097972030804e+16,2025-07-11 20:00:00
49.27,-122.97,1.5500087946557198e+16,2025-07-11 20:00:00
49.27,-122.95,1.520151334512862e+16,2025-07-11 20:00:00
49.27,-122.93,1.480773536303716e+16,2025-07-11 20:00:00
49.27,-122.91,1.3669524165809062e+16,2025-07-11 20:00:00
49.29,-123.29,3458558325352976.0,2025-07-11 20:00:00
49.29,-123.27,5045899145941200.0,2025-07-11 20:00:00
49.29,-123.25,5262784629890096.0,2025-07-11 20:00:00
49.29,-123.23,5351504583887105.0,2025-07-11 20:00:00
49.29,-123.21,5461151359158171.0,2025-07-11 20:00:00
49.29,-123.19,8523163468825626.0,2025-07-11 20:00:00
49.29,-123.17,9841882695119822.0,2025-07-11 20:00:00
49.29,-123.15,9854007454120642.0,2025-07-11 20:00:00
49.29,-123.13,9854007454120642.0,2025-07-11 20:00:00
49.29,-123.11,1.0713150127320652e+16,2025-07-11 20:00:00
49.29,-123.09,1.2313314820317432e+16,2025-07-11 20:00:00
49.29,-123.07,1.289865794320531e+16,2025-07-11 20:00:00
49.29,-123.05,1.3485152989685772e+16,2025-07-11 20:00:00
49.29,-123.03,1.3213129156995506e+16,2025-07-11 20:00:00
49.29,-123.01,1.3616633576846254e+16,2025-07-11 20:00:00
49.29,-122.99,1.3472527800647662e+16,2025-07-11 20:00:00
49.29,-122.97,1.319367139676138e+16,2025-07-11 20:00:00
49.29,-122.95,1.3244649676846e+16,2025-07-11 20:00:00
49.29,-122.93,2.0511485349231132e+16,2025-07-11 20:00:00
49.29,-122.91,2.1700233843939668e+16,2025-07-11 20:00:00
49.31,-123.29,4270324668060291.0,2025-07-11 20:00:00
49.31,-123.27,4455495744529196.5,2025-07-11 20:00:00
49.31,-123.25,4193066478450991.5,2025-07-11 20:00:00
49.31,-123.23,3930138258469527.5,2025-07-11 20:00:00
49.31,-123.21,5794621320976299.0,2025-07-11 20:00:00
49.31,-123.19,7372879894598646.0,2025-07-11 20:00:00
49.31,-123.17,7075351397501966.0,2025-07-11 20:00:00
49.31,-123.15,6777255798609309.0,2025-07-11 20:00:00
49.31,-123.13,9846428195653008.0,2025-07-11 20:00:00
49.31,-123.11,1.8933264353063824e+16,2025-07-11 20:00:00
49.31,-123.09,1.9217292008581304e+16,2025-07-11 20:00:00
49.31,-123.07,1.9217292008581304e+16,2025-07-11 20:00:00
49.31,-123.05,1.865988186194679e+16,2025-07-11 20:00:00
49.31,-123.03,1.294833510134155e+16,2025-07-11 20:00:00
49.31,-123.01,1.2450235364440606e+16,2025-07-11 20:00:00
49.31,-122.99,1.2840836776631416e+16,2025-07-11 20:00:00
49.31,-122.97,1.3212466620459278e+16,2025-07-11 20:00:00
49.31,-122.95,1.7385085707046066e+16,2025-07-11 20:00:00
49.31,-122.93,2.0650607876029856e+16,2025-07-11 20:00:00
49.31,-122.91,2.0137757245721764e+16,2025-07-11 20:00:00
49.33,-123.29,2211142515367508.5,2025-07-11 20:00:00
49.33,-123.27,2226130905762587.5,2025-07-11 20:00:00
49.33,-123.25,2248143906234906.2,2025-07-11 20:00:00
49.33,-123.23,3477524203879937.0,2025-07-11 20:00:00
49.33,-123.21,5724417778168895.0,2025-07-11 20:00:00
49.33,-123.19,5647469080444165.0,2025-07-11 20:00:00
49.33,-123.17,5569386859935252.0,2025-07-11 20:00:00
49.33,-123.15,6137401418199131.0,2025-07-11 20:00:00
49.33,-123.13,1.2642324891499548e+16,2025-07-11 20:00:00
49.33,-123.11,1.2891512346821688e+16,2025-07-11 20:00:00
49.33,-123.09,1.2172757928195628e+16,2025-07-11 20:00:00
49.33,-123.07,1.1531292581873206e+16,2025-07-11 20:00:00
49.33,-123.05,1.5604853280444382e+16,2025-07-11 20:00:00
49.33,-123.03,1.7108947974676744e+16,2025-07-11 20:00:00
49.33,-123.01,1.7091201265792966e+16,2025-07-11 20:00:00
49.33,-122.99,1.698309544100471e+16,2025-07-11 20:00:00
49.33,-122.97,1.6997042635146198e+16,2025-07-11 20:00:00
49.33,-122.95,1.692385120555917e+16,2025-07-11 20:00:00
49.33,-122.93,1.692744372926798e+16,2025-07-11 20:00:00
49.33,-122.91,1.6931063222539022e+16,2025-07-11 20:00:00
49.35,-123.29,2478749143418583.0,2025-07-11 20:00:00
49.35,-123.27,2485736019715434.0,2025-07-11 20:00:00
49.35,-123.25,2994301994938811.5,2025-07-11 20:00:00
49.35,-123.23,4889215785969052.0,2025-07-11 20:00:00
49.35,-123.21,4766157807969626.0,2025-07-11 20:00:00
49.35,-123.19,4585962683370723.0,2025-07-11 20:00:00
49.35,-123.17,4473210087854882.5,2025-07-11 20:00:00
49.35,-123.15,8346423528626975.0,2025-07-11 20:00:00
49.35,-123.13,9413146502467930.0,2025-07-11 20:00:00
49.35,-123.11,9281011161533686.0,2025-07-11 20:00:00
49.35,-123.09,9148566595387796.0,2025-07-11 20:00:00
49.35,-123.07,1.2904483933614706e+16,2025-07-11 20:00:00
49.35,-123.05,1.6051163625430118e+16,2025-07-11 20:00:00
49.35,-123.03,1.5930766293527204e+16,2025-07-11 20:00:00
49.35,-123.01,1.5827929294630652e+16,2025-07-11 20:00:00
49.35,-122.99,1.6136794927611854e+16,2025-07-11 20:00:00
49.35,-122.97,1.705261386477398e+16,2025-07-11 20:00:00
49.35,-122.95,1.70688681911042e+16,2025-07-11 20:00:00
49.35,-122.93,1.7068868191104198e+16,2025-07-11 20:00:00
49.35,-122.91,1.6450364233206846e+16,2025-07-11 20:00:00
49.15,-123.29,1963229465556366.5,2025-07-11 21:00:00
49.15,-123.27,2944013191337634.5,2025-07-11 21:00:00
49.15,-123.25,2930823772495081.5,2025-07-11 21:00:00
49.15,-123.23,2917609152503644.5,2025-07-11 21:00:00
49.15,-123.21,3161374268318760.0,2025-07-11 21:00:00
49.15,-123.19,4002054472640493.0,2025-07-11 21:00:00
49.15,-123.17,4033763509530528.5,2025-07-11 21:00:00
49.15,-123.15,4040815800624353.5,2025-07-11 21:00:00
49.15,-123.13,4013957532537771.5,2025-07-11 21:00:00
49.15,-123.11,3739452560139948.0,2025-07-11 21:00:00
49.15,-123.09,3692315100210211.0,2025-07-11 21:00:00
49.15,-123.07,3697590228800956.5,2025-07-11 21:00:00
49.15,-123.05,3962287086268172.0,2025-07-11 21:00:00
49.15,-123.03,7540421111019165.0,2025-07-11 21:00:00
49.15,-123.01,9146726054372310.0,2025-07-11 21:00:00
49.15,-122.99,9724807856645922.0,2025-07-11 21:00:00
